date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:25:06	708/708	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Apr%202023%2004:25:06%20GMT	https://atixscripts.info/demo/html/businessz/assets/revolution/assets/gridtile.png	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/revolution/assets/gridtile.png	(from https://atixscripts.info/demo/html/businessz/assets/revolution/css/settings.css)
11:25:07	708/708	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Apr%202023%2004:25:07%20GMT	https://atixscripts.info/demo/html/businessz/assets/revolution/assets/gridtile_white.png	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/revolution/assets/gridtile_white.png	(from https://atixscripts.info/demo/html/businessz/assets/revolution/css/settings.css)
11:25:08	708/708	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Apr%202023%2004:25:08%20GMT	https://atixscripts.info/demo/html/businessz/assets/revolution/assets/gridtile_3x3.png	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/revolution/assets/gridtile_3x3.png	(from https://atixscripts.info/demo/html/businessz/assets/revolution/css/settings.css)
11:25:09	708/708	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Apr%202023%2004:25:09%20GMT	https://atixscripts.info/demo/html/businessz/assets/revolution/assets/gridtile_3x3_white.png	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/revolution/assets/gridtile_3x3_white.png	(from https://atixscripts.info/demo/html/businessz/assets/revolution/css/settings.css)
11:25:10	708/708	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Apr%202023%2004:25:10%20GMT	https://atixscripts.info/demo/html/businessz/assets/revolution/assets/coloredbg.png	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/revolution/assets/coloredbg.png	(from https://atixscripts.info/demo/html/businessz/assets/revolution/css/settings.css)
11:25:11	708/708	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Apr%202023%2004:25:11%20GMT	https://atixscripts.info/demo/html/businessz/assets/revolution/assets/loader.gif	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/revolution/assets/loader.gif	(from https://atixscripts.info/demo/html/businessz/assets/revolution/css/settings.css)
11:25:13	20127/20127	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2007%20Jun%202017%2019:16:07%20GMT	https://atixscripts.info/demo/html/businessz/assets/css/fonts/glyphicons-halflings-regular.eot	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/css/fonts/glyphicons-halflings-regular.eot	(from https://atixscripts.info/demo/html/businessz/assets/css/lib.css)
11:25:13	20127/20127	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2007%20Jun%202017%2019:16:07%20GMT	https://atixscripts.info/demo/html/businessz/assets/css/fonts/glyphicons-halflings-regular.eot?	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/css/fonts/glyphicons-halflings-regulard41d.eot	(from https://atixscripts.info/demo/html/businessz/assets/css/lib.css)
11:25:14	18028/18028	---M--	200	added ('OK')	application/font-woff2	date:Wed,%2007%20Jun%202017%2019:16:08%20GMT	https://atixscripts.info/demo/html/businessz/assets/css/fonts/glyphicons-halflings-regular.woff2	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/css/fonts/glyphicons-halflings-regular.woff2	(from https://atixscripts.info/demo/html/businessz/assets/css/lib.css)
11:25:15	23424/23424	---M--	200	added ('OK')	application/font-woff	date:Wed,%2007%20Jun%202017%2019:16:08%20GMT	https://atixscripts.info/demo/html/businessz/assets/css/fonts/glyphicons-halflings-regular.woff	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/css/fonts/glyphicons-halflings-regular.woff	(from https://atixscripts.info/demo/html/businessz/assets/css/lib.css)
11:25:16	45404/45404	---M-Z	200	added ('OK')	application/x-font-ttf	date:Wed,%2007%20Jun%202017%2019:16:08%20GMT	https://atixscripts.info/demo/html/businessz/assets/css/fonts/glyphicons-halflings-regular.ttf	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/css/fonts/glyphicons-halflings-regular.ttf	(from https://atixscripts.info/demo/html/businessz/assets/css/lib.css)
11:25:17	108738/108738	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2007%20Jun%202017%2019:16:08%20GMT	https://atixscripts.info/demo/html/businessz/assets/css/fonts/glyphicons-halflings-regular.svg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/css/fonts/glyphicons-halflings-regular.svg	(from https://atixscripts.info/demo/html/businessz/assets/css/lib.css)
11:25:19	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2007%20Jun%202017%2019:16:07%20GMT	https://atixscripts.info/demo/html/businessz/assets/css/fonts/fontawesome-webfont.eot?v=4.7.0	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/css/fonts/fontawesome-webfont3e6e.eot	(from https://atixscripts.info/demo/html/businessz/assets/css/lib.css)
11:25:19	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2007%20Jun%202017%2019:16:07%20GMT	https://atixscripts.info/demo/html/businessz/assets/css/fonts/fontawesome-webfont.eot?	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/css/fonts/fontawesome-webfontd41d.eot	(from https://atixscripts.info/demo/html/businessz/assets/css/lib.css)
11:25:20	77160/77160	---M--	200	added ('OK')	application/font-woff2	date:Wed,%2007%20Jun%202017%2019:16:07%20GMT	https://atixscripts.info/demo/html/businessz/assets/css/fonts/fontawesome-webfont.woff2?v=4.7.0	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/css/fonts/fontawesome-webfont3e6e.woff2	(from https://atixscripts.info/demo/html/businessz/assets/css/lib.css)
11:25:21	98024/98024	---M--	200	added ('OK')	application/font-woff	date:Wed,%2007%20Jun%202017%2019:16:07%20GMT	https://atixscripts.info/demo/html/businessz/assets/css/fonts/fontawesome-webfont.woff?v=4.7.0	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/css/fonts/fontawesome-webfont3e6e.woff	(from https://atixscripts.info/demo/html/businessz/assets/css/lib.css)
11:25:23	165548/165548	---M-Z	200	added ('OK')	application/x-font-ttf	date:Wed,%2007%20Jun%202017%2019:16:07%20GMT	https://atixscripts.info/demo/html/businessz/assets/css/fonts/fontawesome-webfont.ttf?v=4.7.0	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/css/fonts/fontawesome-webfont3e6e.ttf	(from https://atixscripts.info/demo/html/businessz/assets/css/lib.css)
11:25:24	59572/59572	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2007%20Jun%202017%2019:16:06%20GMT	https://atixscripts.info/demo/html/businessz/assets/css/fonts/ElegantIcons.eot	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/css/fonts/ElegantIcons.eot	(from https://atixscripts.info/demo/html/businessz/assets/css/lib.css)
11:25:24	444379/444379	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2007%20Jun%202017%2019:16:08%20GMT	https://atixscripts.info/demo/html/businessz/assets/css/fonts/fontawesome-webfont.svg?v=4.7.0	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/css/fonts/fontawesome-webfont3e6e.svg	(from https://atixscripts.info/demo/html/businessz/assets/css/lib.css)
11:25:25	59572/59572	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2007%20Jun%202017%2019:16:06%20GMT	https://atixscripts.info/demo/html/businessz/assets/css/fonts/ElegantIcons.eot?	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/css/fonts/ElegantIconsd41d.eot	(from https://atixscripts.info/demo/html/businessz/assets/css/lib.css)
11:25:26	63664/63664	---M--	200	added ('OK')	application/font-woff	date:Wed,%2007%20Jun%202017%2019:16:06%20GMT	https://atixscripts.info/demo/html/businessz/assets/css/fonts/ElegantIcons.woff	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/css/fonts/ElegantIcons.woff	(from https://atixscripts.info/demo/html/businessz/assets/css/lib.css)
11:25:27	59388/59388	---M-Z	200	added ('OK')	application/x-font-ttf	date:Wed,%2007%20Jun%202017%2019:16:06%20GMT	https://atixscripts.info/demo/html/businessz/assets/css/fonts/ElegantIcons.ttf	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/css/fonts/ElegantIcons.ttf	(from https://atixscripts.info/demo/html/businessz/assets/css/lib.css)
11:25:28	277297/277297	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2007%20Jun%202017%2019:16:06%20GMT	https://atixscripts.info/demo/html/businessz/assets/css/fonts/ElegantIcons.svg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/css/fonts/ElegantIcons.svg	(from https://atixscripts.info/demo/html/businessz/assets/css/lib.css)
11:25:29	708/708	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Apr%202023%2004:25:29%20GMT	https://atixscripts.info/demo/html/businessz/assets/css/owl.video.play.png	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/css/owl.video.play.png	(from https://atixscripts.info/demo/html/businessz/assets/css/lib.css)
11:25:30	45796/45796	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2007%20Jun%202017%2019:16:10%20GMT	https://atixscripts.info/demo/html/businessz/assets/css/fonts/Stroke-Gap-Icons.eot	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/css/fonts/Stroke-Gap-Icons.eot	(from https://atixscripts.info/demo/html/businessz/assets/css/lib.css)
11:25:31	58680/58680	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2007%20Jun%202017%2019:16:09%20GMT	https://atixscripts.info/demo/html/businessz/assets/css/fonts/Pe-icon-7-stroke.eot?d7yf1v	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/css/fonts/Pe-icon-7-strokebb1d.eot	(from https://atixscripts.info/demo/html/businessz/assets/css/lib.css)
11:25:32	58680/58680	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2007%20Jun%202017%2019:16:09%20GMT	https://atixscripts.info/demo/html/businessz/assets/css/fonts/Pe-icon-7-stroke.eot?	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/css/fonts/Pe-icon-7-stroked41d.eot	(from https://atixscripts.info/demo/html/businessz/assets/css/lib.css)
11:25:34	58556/58556	---M--	200	added ('OK')	application/font-woff	date:Wed,%2007%20Jun%202017%2019:16:10%20GMT	https://atixscripts.info/demo/html/businessz/assets/css/fonts/Pe-icon-7-stroke.woff?d7yf1v	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/css/fonts/Pe-icon-7-strokebb1d.woff	(from https://atixscripts.info/demo/html/businessz/assets/css/lib.css)
11:25:35	58480/58480	---M-Z	200	added ('OK')	application/x-font-ttf	date:Wed,%2007%20Jun%202017%2019:16:10%20GMT	https://atixscripts.info/demo/html/businessz/assets/css/fonts/Pe-icon-7-stroke.ttf?d7yf1v	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/css/fonts/Pe-icon-7-strokebb1d.ttf	(from https://atixscripts.info/demo/html/businessz/assets/css/lib.css)
11:25:35	164020/164020	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2007%20Jun%202017%2019:16:10%20GMT	https://atixscripts.info/demo/html/businessz/assets/css/fonts/Pe-icon-7-stroke.svg?d7yf1v	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/css/fonts/Pe-icon-7-strokebb1d.svg	(from https://atixscripts.info/demo/html/businessz/assets/css/lib.css)
11:25:36	55820/55820	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2007%20Jun%202017%2019:16:08%20GMT	https://atixscripts.info/demo/html/businessz/assets/css/fonts/Linearicons-Free.eot?w118d	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/css/fonts/Linearicons-Free54e9.eot	(from https://atixscripts.info/demo/html/businessz/assets/css/lib.css)
11:25:37	55820/55820	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2007%20Jun%202017%2019:16:08%20GMT	https://atixscripts.info/demo/html/businessz/assets/css/fonts/Linearicons-Free.eot?	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/css/fonts/Linearicons-Freed41d.eot	(from https://atixscripts.info/demo/html/businessz/assets/css/lib.css)
11:25:38	21780/21780	---M--	200	added ('OK')	application/font-woff2	date:Wed,%2007%20Jun%202017%2019:16:09%20GMT	https://atixscripts.info/demo/html/businessz/assets/css/fonts/Linearicons-Free.woff2?w118d	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/css/fonts/Linearicons-Free54e9.woff2	(from https://atixscripts.info/demo/html/businessz/assets/css/lib.css)
11:25:39	55696/55696	---M--	200	added ('OK')	application/font-woff	date:Wed,%2007%20Jun%202017%2019:16:09%20GMT	https://atixscripts.info/demo/html/businessz/assets/css/fonts/Linearicons-Free.woff?w118d	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/css/fonts/Linearicons-Free54e9.woff	(from https://atixscripts.info/demo/html/businessz/assets/css/lib.css)
11:25:40	55620/55620	---M-Z	200	added ('OK')	application/x-font-ttf	date:Wed,%2007%20Jun%202017%2019:16:09%20GMT	https://atixscripts.info/demo/html/businessz/assets/css/fonts/Linearicons-Free.ttf?w118d	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/css/fonts/Linearicons-Free54e9.ttf	(from https://atixscripts.info/demo/html/businessz/assets/css/lib.css)
11:25:41	205847/205847	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2007%20Jun%202017%2019:16:09%20GMT	https://atixscripts.info/demo/html/businessz/assets/css/fonts/Linearicons-Free.svg?w118d	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/css/fonts/Linearicons-Free54e9.svg	(from https://atixscripts.info/demo/html/businessz/assets/css/lib.css)
11:25:43	132210/132210	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:15:55%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/counter-bg-1.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/counter-bg-1.jpg	(from https://atixscripts.info/demo/html/businessz/assets/css/elements.css)
11:25:44	74478/74478	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:16:00%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/process-bg.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/process-bg.jpg	(from https://atixscripts.info/demo/html/businessz/assets/css/elements.css)
11:25:44	116821/116821	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:15:55%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/counter-bg-2.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/counter-bg-2.jpg	(from https://atixscripts.info/demo/html/businessz/assets/css/elements.css)
11:25:46	357562/357562	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:16:04%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/testimonial-bg.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/testimonial-bg.jpg	(from https://atixscripts.info/demo/html/businessz/assets/css/elements.css)
11:25:47	131948/131948	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:16:01%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/slide-2.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/slide-2.jpg	(from https://atixscripts.info/demo/html/businessz/index2.html)
11:25:48	286817/286817	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Jun%202017%2019:15:52%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/about-img.png	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/about-img.png	(from https://atixscripts.info/demo/html/businessz/index2.html)
11:25:48	26672/26672	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:16:02%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/team-7.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/team-7.jpg	(from https://atixscripts.info/demo/html/businessz/index2.html)
11:25:49	27918/27918	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:16:02%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/team-8.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/team-8.jpg	(from https://atixscripts.info/demo/html/businessz/index2.html)
11:25:50	19156/19156	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:16:03%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/team-9.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/team-9.jpg	(from https://atixscripts.info/demo/html/businessz/index2.html)
11:25:51	28015/28015	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:15:57%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/portfolio-4-col-1.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/portfolio-4-col-1.jpg	(from https://atixscripts.info/demo/html/businessz/index2.html)
11:25:52	30433/30433	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:15:57%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/portfolio-4-col-2.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/portfolio-4-col-2.jpg	(from https://atixscripts.info/demo/html/businessz/index2.html)
11:25:53	25550/25550	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:15:57%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/portfolio-4-col-3.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/portfolio-4-col-3.jpg	(from https://atixscripts.info/demo/html/businessz/index2.html)
11:25:54	25433/25433	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:15:58%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/portfolio-4-col-4.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/portfolio-4-col-4.jpg	(from https://atixscripts.info/demo/html/businessz/index2.html)
11:25:55	24868/24868	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:15:58%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/portfolio-4-col-5.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/portfolio-4-col-5.jpg	(from https://atixscripts.info/demo/html/businessz/index2.html)
11:25:56	17792/17792	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:15:58%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/portfolio-4-col-6.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/portfolio-4-col-6.jpg	(from https://atixscripts.info/demo/html/businessz/index2.html)
11:25:57	33394/33394	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:15:58%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/portfolio-4-col-7.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/portfolio-4-col-7.jpg	(from https://atixscripts.info/demo/html/businessz/index2.html)
11:25:58	25337/25337	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:15:58%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/portfolio-4-col-8.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/portfolio-4-col-8.jpg	(from https://atixscripts.info/demo/html/businessz/index2.html)
11:25:59	3324/3324	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:16:02%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/testi.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/testi.jpg	(from https://atixscripts.info/demo/html/businessz/index2.html)
11:26:00	97629/97629	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:16:01%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/slide-3.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/slide-3.jpg	(from https://atixscripts.info/demo/html/businessz/index3.html)
11:26:01	19209/19209	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:16:01%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/team-1.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/team-1.jpg	(from https://atixscripts.info/demo/html/businessz/index3.html)
11:26:02	17200/17200	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:16:01%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/team-2.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/team-2.jpg	(from https://atixscripts.info/demo/html/businessz/index3.html)
11:26:03	16515/16515	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:16:02%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/team-3.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/team-3.jpg	(from https://atixscripts.info/demo/html/businessz/index3.html)
11:26:04	49427/49427	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:15:56%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/portfolio-2-col-1.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/portfolio-2-col-1.jpg	(from https://atixscripts.info/demo/html/businessz/portfolio-2-col.html)
11:26:05	36252/36252	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:15:56%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/portfolio-2-col-2.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/portfolio-2-col-2.jpg	(from https://atixscripts.info/demo/html/businessz/portfolio-2-col.html)
11:26:06	95831/95831	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:15:57%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/portfolio-2-col-3.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/portfolio-2-col-3.jpg	(from https://atixscripts.info/demo/html/businessz/portfolio-2-col.html)
11:26:07	38159/38159	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:15:56%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/portfolio-2-col-4.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/portfolio-2-col-4.jpg	(from https://atixscripts.info/demo/html/businessz/portfolio-2-col.html)
11:26:08	105807/105807	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:15:59%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/portfolio-masonry-1.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/portfolio-masonry-1.jpg	(from https://atixscripts.info/demo/html/businessz/portfolio-masonry.html)
11:26:09	70201/70201	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:15:59%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/portfolio-masonry-2.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/portfolio-masonry-2.jpg	(from https://atixscripts.info/demo/html/businessz/portfolio-masonry.html)
11:26:11	117297/117297	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:15:59%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/portfolio-masonry-3.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/portfolio-masonry-3.jpg	(from https://atixscripts.info/demo/html/businessz/portfolio-masonry.html)
11:26:11	65743/65743	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:15:59%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/portfolio-masonry-4.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/portfolio-masonry-4.jpg	(from https://atixscripts.info/demo/html/businessz/portfolio-masonry.html)
11:26:12	90196/90196	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:15:59%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/portfolio-masonry-5.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/portfolio-masonry-5.jpg	(from https://atixscripts.info/demo/html/businessz/portfolio-masonry.html)
11:26:13	22927/22927	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:15:59%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/portfolio-single-1.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/portfolio-single-1.jpg	(from https://atixscripts.info/demo/html/businessz/portfolio-single.html)
11:26:14	13820/13820	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:15:59%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/portfolio-single-2.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/portfolio-single-2.jpg	(from https://atixscripts.info/demo/html/businessz/portfolio-single.html)
